,classifier_name,dataset_name,accuracy
4875,AdaBoostClassifier,UWaveGestureLibraryX,0.6307091010608599
4876,AdaBoostClassifier,UWaveGestureLibraryY,0.5862088218872138
4877,AdaBoostClassifier,UWaveGestureLibraryZ,0.6736460078168621
4878,AdaBoostClassifier,Wafer,0.9999026606099936
4879,AdaBoostClassifier,Wine,0.7037037037037037
4880,AdaBoostClassifier,WordSynonyms,0.4128526645768025
4881,AdaBoostClassifier,Worms,0.7220779220779221
4882,AdaBoostClassifier,WormsTwoClass,0.8545454545454545
4883,AdaBoostClassifier,Yoga,0.9392666666666667
4884,RotationForest,ACSF1,0.8019999999999999
4885,RotationForest,Adiac,0.7953964194373401
4886,RotationForest,ArrowHead,0.7942857142857143
4887,RotationForest,Beef,0.9133333333333334
4888,RotationForest,BeetleFly,0.9199999999999999
4889,RotationForest,BirdChicken,0.8400000000000001
4890,RotationForest,BME,1.0
4891,RotationForest,Car,0.9133333333333333
4892,RotationForest,CBF,0.99
4893,RotationForest,Chinatown,0.9912536443148688
4894,RotationForest,ChlorineConcentration,0.76640625
4895,RotationForest,CinCECGTorso,0.957391304347826
4896,RotationForest,Coffee,0.9857142857142858
4897,RotationForest,Computers,0.8855999999999999
4898,RotationForest,CricketX,0.7169230769230769
4899,RotationForest,CricketY,0.7128205128205127
4900,RotationForest,CricketZ,0.7307692307692308
4901,RotationForest,DiatomSizeReduction,0.938562091503268
4902,RotationForest,DistalPhalanxOutlineCorrect,0.8905797101449275
4903,RotationForest,DistalPhalanxOutlineAgeGroup,0.897841726618705
4904,RotationForest,DistalPhalanxTW,0.8748201438848919
4905,RotationForest,Earthquakes,0.9899280575539567
4906,RotationForest,ECG200,0.9540000000000001
4907,RotationForest,ECG5000,0.978
4908,RotationForest,ECGFiveDays,0.908478513356562
4909,RotationForest,ElectricDevices,0.8751394112307095
4910,RotationForest,EOGHorizontalSignal,0.6812154696132596
4911,RotationForest,EOGVerticalSignal,0.6729281767955801
4912,RotationForest,EthanolLevel,0.7188000000000001
4913,RotationForest,FaceAll,0.858698224852071
4914,RotationForest,FaceFour,0.8931818181818182
4915,RotationForest,FacesUCR,0.7602926829268293
4916,RotationForest,FiftyWords,0.6712087912087912
4917,RotationForest,Fish,0.9085714285714286
4918,RotationForest,FordA,0.9975757575757577
4919,RotationForest,FordB,0.8918518518518518
4920,RotationForest,FreezerRegularTrain,0.9799298245614034
4921,RotationForest,FreezerSmallTrain,0.9208421052631579
4922,RotationForest,GunPoint,0.9306666666666666
4923,RotationForest,GunPointAgeSpan,0.9822784810126581
4924,RotationForest,GunPointMaleVersusFemale,0.9981012658227847
4925,RotationForest,GunPointOldVersusYoung,1.0
4926,RotationForest,Ham,0.8704761904761906
4927,RotationForest,HandOutlines,0.9745945945945946
4928,RotationForest,Haptics,0.7987012987012986
4929,RotationForest,Herring,0.875
4930,RotationForest,HouseTwenty,0.9663865546218486
4931,RotationForest,InlineSkate,0.716
4932,RotationForest,InsectEPGRegularTrain,0.9919678714859437
4933,RotationForest,InsectEPGSmallTrain,0.9991967871485944
4934,RotationForest,InsectWingbeatSound,0.8069696969696969
4935,RotationForest,ItalyPowerDemand,0.9741496598639456
4936,RotationForest,LargeKitchenAppliances,0.8666666666666666
4937,RotationForest,Lightning2,0.9114754098360656
4938,RotationForest,Lightning7,0.854794520547945
4939,RotationForest,Mallat,0.9335607675906182
4940,RotationForest,Meat,0.9333333333333333
4941,RotationForest,MedicalImages,0.8360526315789475
4942,RotationForest,MiddlePhalanxOutlineCorrect,0.8398625429553265
