,classifier_name,dataset_name,accuracy
2136,Rollout 1st-Order r.avg. (old),SwedishLeaf,0.5231999999999999
2137,Rollout 1st-Order r.avg. (old),Symbols,0.887035175879397
2138,Rollout 1st-Order r.avg. (old),SyntheticControl,0.516
2139,Rollout 1st-Order r.avg. (old),ToeSegmentation1,0.7421052631578948
2140,Rollout 1st-Order r.avg. (old),ToeSegmentation2,0.6738461538461539
2141,Rollout 1st-Order r.avg. (old),Trace,0.9480000000000001
2142,Rollout 1st-Order r.avg. (old),TwoLeadECG,0.812467076382792
2143,Rollout 1st-Order r.avg. (old),TwoPatterns,0.2545
2144,Rollout 1st-Order r.avg. (old),UMD,0.7861111111111112
2145,Rollout 1st-Order r.avg. (old),Wine,1.0
2146,Attention 1st-Order r.avg. (old),ArrowHead,0.8994285714285715
2147,Attention 1st-Order r.avg. (old),BME,0.812
2148,Attention 1st-Order r.avg. (old),Beef,0.9733333333333334
2149,Attention 1st-Order r.avg. (old),CBF,0.8108888888888888
2150,Attention 1st-Order r.avg. (old),Chinatown,0.894460641399417
2151,Attention 1st-Order r.avg. (old),Coffee,0.8714285714285713
2152,Attention 1st-Order r.avg. (old),DiatomSizeReduction,0.938562091503268
2153,Attention 1st-Order r.avg. (old),DistalPhalanxOutlineAgeGroup,0.7755395683453237
2154,Attention 1st-Order r.avg. (old),DistalPhalanxOutlineCorrect,0.7362318840579711
2155,Attention 1st-Order r.avg. (old),DistalPhalanxTW,0.5611510791366907
2156,Attention 1st-Order r.avg. (old),ECG200,0.8379999999999999
2157,Attention 1st-Order r.avg. (old),ECG5000,0.3789777777777778
2158,Attention 1st-Order r.avg. (old),ECGFiveDays,0.8898954703832752
2159,Attention 1st-Order r.avg. (old),FaceAll,0.23680473372781066
2160,Attention 1st-Order r.avg. (old),FaceFour,0.8886363636363637
2161,Attention 1st-Order r.avg. (old),FacesUCR,0.48185365853658535
2162,Attention 1st-Order r.avg. (old),FreezerRegularTrain,0.9540350877192983
2163,Attention 1st-Order r.avg. (old),GunPoint,0.916
2164,Attention 1st-Order r.avg. (old),GunPointAgeSpan,0.9215189873417723
2165,Attention 1st-Order r.avg. (old),GunPointMaleVersusFemale,0.6822784810126582
2166,Attention 1st-Order r.avg. (old),GunPointOldVersusYoung,0.8139682539682539
2167,Attention 1st-Order r.avg. (old),Ham,0.940952380952381
2168,Attention 1st-Order r.avg. (old),ItalyPowerDemand,0.9026239067055393
2169,Attention 1st-Order r.avg. (old),Lightning7,0.47397260273972597
2170,Attention 1st-Order r.avg. (old),Meat,0.85
2171,Attention 1st-Order r.avg. (old),MedicalImages,0.36210526315789476
2172,Attention 1st-Order r.avg. (old),MiddlePhalanxOutlineAgeGroup,0.5532467532467533
2173,Attention 1st-Order r.avg. (old),MiddlePhalanxOutlineCorrect,0.5360824742268042
2174,Attention 1st-Order r.avg. (old),MiddlePhalanxTW,0.5714285714285714
2175,Attention 1st-Order r.avg. (old),MoteStrain,0.8442492012779553
2176,Attention 1st-Order r.avg. (old),PhalangesOutlinesCorrect,0.7902097902097902
2177,Attention 1st-Order r.avg. (old),Plane,0.9523809523809523
2178,Attention 1st-Order r.avg. (old),PowerCons,0.4922222222222222
2179,Attention 1st-Order r.avg. (old),ProximalPhalanxOutlineAgeGroup,0.3248780487804878
2180,Attention 1st-Order r.avg. (old),ProximalPhalanxOutlineCorrect,0.8109965635738832
2181,Attention 1st-Order r.avg. (old),ProximalPhalanxTW,0.5814634146341463
2182,Attention 1st-Order r.avg. (old),ShapeletSim,0.8333333333333334
2183,Attention 1st-Order r.avg. (old),SmoothSubspace,0.8799999999999999
2184,Attention 1st-Order r.avg. (old),SonyAIBORobotSurface2,0.9185729275970619
2185,Attention 1st-Order r.avg. (old),Strawberry,0.5654054054054054
2186,Attention 1st-Order r.avg. (old),SwedishLeaf,0.4528
2187,Attention 1st-Order r.avg. (old),Symbols,0.8938693467336684
2188,Attention 1st-Order r.avg. (old),SyntheticControl,0.7753333333333334
2189,Attention 1st-Order r.avg. (old),ToeSegmentation1,0.7438596491228069
2190,Attention 1st-Order r.avg. (old),ToeSegmentation2,0.5292307692307692
2191,Attention 1st-Order r.avg. (old),Trace,0.908
2192,Attention 1st-Order r.avg. (old),TwoLeadECG,0.8198419666374012
2193,Attention 1st-Order r.avg. (old),TwoPatterns,0.2935
2194,Attention 1st-Order r.avg. (old),UMD,0.8208333333333334
2195,Attention 1st-Order r.avg. (old),Wine,1.0
2196,IntegratedGradients 1st-Order r.avg. (old),ArrowHead,0.752
2197,IntegratedGradients 1st-Order r.avg. (old),BME,0.7426666666666667
2198,IntegratedGradients 1st-Order r.avg. (old),Beef,0.8866666666666667
2199,IntegratedGradients 1st-Order r.avg. (old),CBF,0.7662222222222222
2200,IntegratedGradients 1st-Order r.avg. (old),Chinatown,0.8448979591836736
2201,IntegratedGradients 1st-Order r.avg. (old),Coffee,0.6642857142857143
2202,IntegratedGradients 1st-Order r.avg. (old),DiatomSizeReduction,0.8803921568627452
2203,IntegratedGradients 1st-Order r.avg. (old),DistalPhalanxOutlineAgeGroup,0.7856115107913669
2204,IntegratedGradients 1st-Order r.avg. (old),DistalPhalanxOutlineCorrect,0.7231884057971014
2205,IntegratedGradients 1st-Order r.avg. (old),DistalPhalanxTW,0.6129496402877698
2206,IntegratedGradients 1st-Order r.avg. (old),ECG200,0.748
2207,IntegratedGradients 1st-Order r.avg. (old),ECG5000,0.5803111111111111
2208,IntegratedGradients 1st-Order r.avg. (old),ECGFiveDays,0.44297328687572596
2209,IntegratedGradients 1st-Order r.avg. (old),FaceAll,0.3854437869822485
2210,IntegratedGradients 1st-Order r.avg. (old),FaceFour,0.6295454545454545
2211,IntegratedGradients 1st-Order r.avg. (old),FacesUCR,0.4546341463414634
2212,IntegratedGradients 1st-Order r.avg. (old),FreezerRegularTrain,0.663438596491228
2213,IntegratedGradients 1st-Order r.avg. (old),GunPoint,0.756
2214,IntegratedGradients 1st-Order r.avg. (old),GunPointAgeSpan,0.7512658227848101
2215,IntegratedGradients 1st-Order r.avg. (old),GunPointMaleVersusFemale,0.7518987341772152
2216,IntegratedGradients 1st-Order r.avg. (old),GunPointOldVersusYoung,0.6901587301587301
2217,IntegratedGradients 1st-Order r.avg. (old),Ham,0.758095238095238
2218,IntegratedGradients 1st-Order r.avg. (old),ItalyPowerDemand,0.8528668610301263
2219,IntegratedGradients 1st-Order r.avg. (old),Lightning7,0.2876712328767123
2220,IntegratedGradients 1st-Order r.avg. (old),Meat,0.45
2221,IntegratedGradients 1st-Order r.avg. (old),MedicalImages,0.24605263157894736
2222,IntegratedGradients 1st-Order r.avg. (old),MiddlePhalanxOutlineAgeGroup,0.712987012987013
2223,IntegratedGradients 1st-Order r.avg. (old),MiddlePhalanxOutlineCorrect,0.718213058419244
2224,IntegratedGradients 1st-Order r.avg. (old),MiddlePhalanxTW,0.461038961038961
2225,IntegratedGradients 1st-Order r.avg. (old),MoteStrain,0.8587859424920128
2226,IntegratedGradients 1st-Order r.avg. (old),PhalangesOutlinesCorrect,0.7433566433566433
2227,IntegratedGradients 1st-Order r.avg. (old),Plane,0.7523809523809524
2228,IntegratedGradients 1st-Order r.avg. (old),PowerCons,0.6544444444444444
2229,IntegratedGradients 1st-Order r.avg. (old),ProximalPhalanxOutlineAgeGroup,0.6536585365853658
2230,IntegratedGradients 1st-Order r.avg. (old),ProximalPhalanxOutlineCorrect,0.9106529209621993
2231,IntegratedGradients 1st-Order r.avg. (old),ProximalPhalanxTW,0.42731707317073175
